BASE 15 2  M = 60  ds = [ 1, 2, 3, 4, 5, 6, 10, 12, 15, 20, 30, 60 ]
9.9464233916819213461734879350973661502981711461827E-80
PP 9 g=60 W=1 e=-48 16.000000000000000000000000000000000000000000000000 
1.5914277426691074153877580696155785840477073833892E-78
PP 9 g=60 W=1 e=-24 144.00000000000000000000000000000000000000000000000 
1.4322849684021966738489822626540207256429366450503E-77
PP 9 g=60 W=1 e=0 956.00000000000000000000000000000000000000000000000 
9.5087807624479168069418544659530820396850516157507E-77
PP 10 g=60 W=1 e=-72 1.0000000000000000000000000000000000000000000000000 
4.7765003783906272663802464987837690842316139050181E-80
PP 10 g=60 W=1 e=-48 15.000000000000000000000000000000000000000000000000 
7.1647505675859408995703697481756536263474208575271E-79
PP 10 g=60 W=1 e=-24 130.00000000000000000000000000000000000000000000000 
6.2094504919078154462943204484188998095010980765235E-78
PP 10 g=60 W=1 e=0 844.00000000000000000000000000000000000000000000000 
4.0313663193616894128249280449735011070914821358353E-77
PP 11 g=60 W=1 e=-72 1.0000000000000000000000000000000000000000000000000 
3.7106659872125457164860687604087178577863216066933E-80
PP 11 g=60 W=1 e=-48 15.000000000000000000000000000000000000000000000000 
5.5659989808188185747291031406130767866794824100399E-79
PP 11 g=60 W=1 e=-24 128.00000000000000000000000000000000000000000000000 
4.7496524636320585171021680133231588579664916565674E-78
PP 11 g=60 W=1 e=0 810.00000000000000000000000000000000000000000000000 
3.0056394496421620303537156959310614648069205014215E-77
PP 12 g=60 W=1 e=-72 1.0000000000000000000000000000000000000000000000000 
1.1357993706560229141296474321431953298569630485440E-79
PP 12 g=60 W=1 e=-48 15.000000000000000000000000000000000000000000000000 
1.7036990559840343711944711482147929947854445728160E-78
PP 12 g=60 W=1 e=-24 127.00000000000000000000000000000000000000000000000 
1.4424652007331491009446522388218580689183430716509E-77
PP 12 g=60 W=1 e=0 796.00000000000000000000000000000000000000000000000 
9.0409629904219423964719935598598348256614258664105E-77
PP 13 g=60 W=1 e=-48 1.0000000000000000000000000000000000000000000000000 
2.8899464748653551875756881386992099337886164008540E-80
PP 13 g=60 W=1 e=-24 15.000000000000000000000000000000000000000000000000 
4.3349197122980327813635322080488149006829246012811E-79
PP 13 g=60 W=1 e=0 125.00000000000000000000000000000000000000000000000 
3.6124330935816939844696101733740124172357705010676E-78
PP 14 g=60 W=1 e=-48 1.0000000000000000000000000000000000000000000000000 
8.3381678559525590450390207688604119381684845948376E-81
PP 14 g=60 W=1 e=-24 14.000000000000000000000000000000000000000000000000 
1.1673434998333582663054629076404576713435878432773E-79
PP 14 g=60 W=1 e=0 113.00000000000000000000000000000000000000000000000 
9.4221296772263917208940934688122654901303875921665E-79
PP 15 g=60 W=1 e=-72 1.0000000000000000000000000000000000000000000000000 
4.9490672017921593611953606958843679559494227830210E-80
PP 15 g=60 W=1 e=-48 14.000000000000000000000000000000000000000000000000 
6.9286940825090231056735049742381151383291918962294E-79
PP 15 g=60 W=1 e=-24 112.00000000000000000000000000000000000000000000000 
5.5429552660072184845388039793904921106633535169835E-78
PP 15 g=60 W=1 e=0 667.00000000000000000000000000000000000000000000000 
3.3010278235953702939173055841548734266182649962750E-77
PP 16 g=60 W=1 e=0 1.0000000000000000000000000000000000000000000000000 
3.7292438009756525638679942283927486111646935251566E-80
PP 18 g=60 W=1 e=-72 1.0000000000000000000000000000000000000000000000000 
7.5548829525803498059080988698423692179221784390621E-80
PP 18 g=60 W=1 e=-48 10.000000000000000000000000000000000000000000000000 
7.5548829525803498059080988698423692179221784390621E-79
PP 18 g=60 W=1 e=-24 60.000000000000000000000000000000000000000000000000 
4.5329297715482098835448593219054215307533070634373E-78
PP 18 g=60 W=1 e=0 278.00000000000000000000000000000000000000000000000 
2.1002574608173372460424514858161786425823656060593E-77
PP 19 g=60 W=1 e=-72 1.0000000000000000000000000000000000000000000000000 
3.8274239419547891600361318705591306915738741322289E-80
PP 19 g=60 W=1 e=-48 9.0000000000000000000000000000000000000000000000000 
3.4446815477593102440325186835032176224164867190061E-79
PP 19 g=60 W=1 e=-24 52.000000000000000000000000000000000000000000000000 
1.9902604498164903632187885726907479596184145487591E-78
PP 19 g=60 W=1 e=0 238.00000000000000000000000000000000000000000000000 
9.1092689818523982008859938519307310459458204347049E-78
PP 20 g=60 W=1 e=-72 1.0000000000000000000000000000000000000000000000000 
-6.4615930302209382233360827614446272128527190406611E-81
PP 20 g=60 W=1 e=-48 9.0000000000000000000000000000000000000000000000000 
-5.8154337271988444010024744853001644915674471365950E-80
PP 20 g=60 W=1 e=-24 50.000000000000000000000000000000000000000000000000 
-3.2307965151104691116680413807223136064263595203306E-79
PP 20 g=60 W=1 e=0 216.00000000000000000000000000000000000000000000000 
-1.3957040945277226562405938764720394779761873127828E-78
PP 21 g=60 W=1 e=-72 1.0000000000000000000000000000000000000000000000000 
8.5728776786840286135420252656382674397164166126567E-80
PP 21 g=60 W=1 e=-48 9.0000000000000000000000000000000000000000000000000 
7.7155899108156257521878227390744406957447749513911E-79
PP 21 g=60 W=1 e=-24 49.000000000000000000000000000000000000000000000000 
4.2007100625551740206355923801627510454610441402018E-78
PP 21 g=60 W=1 e=0 208.00000000000000000000000000000000000000000000000 
1.7831585571662779516167412552527596274610146554326E-77
PP 22 g=60 W=1 e=-48 1.0000000000000000000000000000000000000000000000000 
-6.8574543913365708706106917955108249053183347028802E-81
PP 22 g=60 W=1 e=-24 9.0000000000000000000000000000000000000000000000000 
-6.1717089522029137835496226159597424147865012325922E-80
PP 22 g=60 W=1 e=0 47.000000000000000000000000000000000000000000000000 
-3.2230035639281883091870251438900877054996173103537E-79
PP 23 g=60 W=1 e=-48 1.0000000000000000000000000000000000000000000000000 
-5.4362669123937443646809801742804112498015423071338E-81
PP 23 g=60 W=1 e=-24 8.0000000000000000000000000000000000000000000000000 
-4.3490135299149954917447841394243289998412338457070E-80
PP 23 g=60 W=1 e=0 41.000000000000000000000000000000000000000000000000 
-2.2288694340814351895192018714549686124186323459248E-79
PP 24 g=60 W=1 e=-72 1.0000000000000000000000000000000000000000000000000 
4.0666810987224498926211851481872840933522249617217E-80
PP 24 g=60 W=1 e=-48 8.0000000000000000000000000000000000000000000000000 
3.2533448789779599140969481185498272746817799693773E-79
PP 24 g=60 W=1 e=-24 40.000000000000000000000000000000000000000000000000 
1.6266724394889799570484740592749136373408899846887E-78
PP 24 g=60 W=1 e=0 157.00000000000000000000000000000000000000000000000 
6.3846893249942463314152606826540360265629931899030E-78
PP 25 g=60 W=1 e=0 1.0000000000000000000000000000000000000000000000000 
3.0694753628278621811734891372059809937451049136504E-80
PP 27 g=60 W=1 e=-72 1.0000000000000000000000000000000000000000000000000 
7.0697340734822103403977286169759498574027081656034E-80
PP 27 g=60 W=1 e=-48 4.0000000000000000000000000000000000000000000000000 
2.8278936293928841361590914467903799429610832662414E-79
PP 27 g=60 W=1 e=-24 12.000000000000000000000000000000000000000000000000 
8.4836808881786524084772743403711398288832497987240E-79
PP 27 g=60 W=1 e=0 32.000000000000000000000000000000000000000000000000 
2.2623149035143073089272731574323039543688666129931E-78
PP 28 g=60 W=1 e=-72 1.0000000000000000000000000000000000000000000000000 
2.3055893522444226777951987612490725308437226709510E-80
PP 28 g=60 W=1 e=-48 3.0000000000000000000000000000000000000000000000000 
6.9167680567332680333855962837472175925311680128531E-80
PP 28 g=60 W=1 e=-24 10.000000000000000000000000000000000000000000000000 
2.3055893522444226777951987612490725308437226709510E-79
PP 28 g=60 W=1 e=0 28.000000000000000000000000000000000000000000000000 
6.4556501862843834978265565314974030863624234786629E-79
PP 29 g=60 W=1 e=-72 1.0000000000000000000000000000000000000000000000000 
-5.9460873742300566527497643756337822785425586349862E-81
PP 29 g=60 W=1 e=-48 3.0000000000000000000000000000000000000000000000000 
-1.7838262122690169958249293126901346835627675904959E-80
PP 29 g=60 W=1 e=-24 8.0000000000000000000000000000000000000000000000000 
-4.7568698993840453221998115005070258228340469079890E-80
PP 29 g=60 W=1 e=0 18.000000000000000000000000000000000000000000000000 
-1.0702957273614101974949575876140808101376605542975E-79
PP 30 g=60 W=1 e=-72 1.0000000000000000000000000000000000000000000000000 
6.5481094371884313953240775267638627874540581127125E-80
PP 30 g=60 W=1 e=-48 3.0000000000000000000000000000000000000000000000000 
1.9644328311565294185972232580291588362362174338138E-79
PP 30 g=60 W=1 e=-24 7.0000000000000000000000000000000000000000000000000 
4.5836766060319019767268542687347039512178406788988E-79
PP 30 g=60 W=1 e=0 16.000000000000000000000000000000000000000000000000 
1.0476975099501490232518524042822180459926492980340E-78
PP 31 g=60 W=1 e=-48 1.0000000000000000000000000000000000000000000000000 
-1.4184925832715009652857773382604388941982820885519E-80
PP 31 g=60 W=1 e=-24 3.0000000000000000000000000000000000000000000000000 
-4.2554777498145028958573320147813166825948462656557E-80
PP 31 g=60 W=1 e=0 5.0000000000000000000000000000000000000000000000000 
-7.0924629163575048264288866913021944709914104427595E-80
PP 32 g=60 W=1 e=-48 1.0000000000000000000000000000000000000000000000000 
-2.7461765216151257852745256185967492191915644296564E-80
PP 32 g=60 W=1 e=-24 2.0000000000000000000000000000000000000000000000000 
-5.4923530432302515705490512371934984383831288593129E-80
PP 32 g=60 W=1 e=0 5.0000000000000000000000000000000000000000000000000 
-1.3730882608075628926372628092983746095957822148282E-79
PP 33 g=60 W=1 e=-72 1.0000000000000000000000000000000000000000000000000 
2.0657095156267644366776157437373785567991181982101E-80
PP 33 g=60 W=1 e=-48 2.0000000000000000000000000000000000000000000000000 
4.1314190312535288733552314874747571135982363964202E-80
PP 33 g=60 W=1 e=-24 4.0000000000000000000000000000000000000000000000000 
8.2628380625070577467104629749495142271964727928404E-80
PP 33 g=60 W=1 e=0 7.0000000000000000000000000000000000000000000000000 
1.4459966609387351056743310206161649897593827387471E-79
PP 34 g=60 W=1 e=0 1.0000000000000000000000000000000000000000000000000 
-6.1163195886318344037119000984130907649511124455008E-81
PP 35 g=60 W=1 e=-216 1.0000000000000000000000000000000000000000000000000 
-2.0952753331022930773519366749386579711854305166283E-79
PP 35 g=60 W=1 e=-192 -1.0000000000000000000000000000000000000000000000000 
2.0952753331022930773519366749386579711854305166283E-79
PP 35 g=60 W=1 e=-168 1.0000000000000000000000000000000000000000000000000 
-2.0952753331022930773519366749386579711854305166283E-79
PP 35 g=60 W=1 e=-144 -1.0000000000000000000000000000000000000000000000000 
2.0952753331022930773519366749386579711854305166283E-79
PP 35 g=60 W=1 e=-120 2.0000000000000000000000000000000000000000000000000 
-4.1905506662045861547038733498773159423708610332566E-79
PP 35 g=60 W=1 e=-96 3.0000000000000000000000000000000000000000000000000 
-6.2858259993068792320558100248159739135562915498849E-79
PP 35 g=60 W=1 e=-72 -2.0000000000000000000000000000000000000000000000000 
4.1905506662045861547038733498773159423708610332566E-79
PP 35 g=60 W=1 e=-48 1.0000000000000000000000000000000000000000000000000 
-2.0952753331022930773519366749386579711854305166283E-79
PP 35 g=60 W=1 e=-24 1.0000000000000000000000000000000000000000000000000 
-2.0952753331022930773519366749386579711854305166283E-79
PP 35 g=60 W=1 e=0 4.0000000000000000000000000000000000000000000000000 
-8.3811013324091723094077466997546318847417220665132E-79
PP 36 g=60 W=1 e=-408 1.0000000000000000000000000000000000000000000000000 
1.3892526705608399692227822806869866624850798152109E-80
PP 36 g=60 W=1 e=-384 -1.0000000000000000000000000000000000000000000000000 
-1.3892526705608399692227822806869866624850798152109E-80
PP 36 g=60 W=1 e=-312 2.0000000000000000000000000000000000000000000000000 
2.7785053411216799384455645613739733249701596304217E-80
PP 36 g=60 W=1 e=-288 3.0000000000000000000000000000000000000000000000000 
4.1677580116825199076683468420609599874552394456326E-80
PP 36 g=60 W=1 e=-264 -2.0000000000000000000000000000000000000000000000000 
-2.7785053411216799384455645613739733249701596304217E-80
PP 36 g=60 W=1 e=-240 -4.0000000000000000000000000000000000000000000000000 
-5.5570106822433598768911291227479466499403192608434E-80
PP 36 g=60 W=1 e=-216 6.0000000000000000000000000000000000000000000000000 
8.3355160233650398153366936841219199749104788912651E-80
PP 36 g=60 W=1 e=-192 5.0000000000000000000000000000000000000000000000000 
6.9462633528041998461139114034349333124253990760542E-80
PP 36 g=60 W=1 e=-168 4.0000000000000000000000000000000000000000000000000 
5.5570106822433598768911291227479466499403192608434E-80
PP 36 g=60 W=1 e=-144 -2.0000000000000000000000000000000000000000000000000 
-2.7785053411216799384455645613739733249701596304217E-80
PP 36 g=60 W=1 e=-120 -6.0000000000000000000000000000000000000000000000000 
-8.3355160233650398153366936841219199749104788912651E-80
PP 36 g=60 W=1 e=-96 15.000000000000000000000000000000000000000000000000 
2.0838790058412599538341734210304799937276197228163E-79
PP 36 g=60 W=1 e=-72 10.000000000000000000000000000000000000000000000000 
1.3892526705608399692227822806869866624850798152108E-79
PP 36 g=60 W=1 e=-48 -4.0000000000000000000000000000000000000000000000000 
-5.5570106822433598768911291227479466499403192608434E-80
PP 36 g=60 W=1 e=-24 4.0000000000000000000000000000000000000000000000000 
5.5570106822433598768911291227479466499403192608434E-80
PP 36 g=60 W=1 e=0 4.0000000000000000000000000000000000000000000000000 
5.5570106822433598768911291227479466499403192608434E-80
PP 37 g=60 W=1 e=-264 1.0000000000000000000000000000000000000000000000000 
-9.3190234447862733250301683880303954192487982243665E-80
PP 37 g=60 W=1 e=-240 -1.0000000000000000000000000000000000000000000000000 
9.3190234447862733250301683880303954192487982243665E-80
PP 37 g=60 W=1 e=-216 -1.0000000000000000000000000000000000000000000000000 
9.3190234447862733250301683880303954192487982243665E-80
PP 37 g=60 W=1 e=-192 2.0000000000000000000000000000000000000000000000000 
-1.8638046889572546650060336776060790838497596448733E-79
PP 37 g=60 W=1 e=-168 -1.0000000000000000000000000000000000000000000000000 
9.3190234447862733250301683880303954192487982243665E-80
PP 37 g=60 W=1 e=-144 1.0000000000000000000000000000000000000000000000000 
-9.3190234447862733250301683880303954192487982243665E-80
PP 37 g=60 W=1 e=-96 -4.0000000000000000000000000000000000000000000000000 
3.7276093779145093300120673552121581676995192897466E-79
PP 37 g=60 W=1 e=-72 4.0000000000000000000000000000000000000000000000000 
-3.7276093779145093300120673552121581676995192897466E-79
PP 37 g=60 W=1 e=-48 2.0000000000000000000000000000000000000000000000000 
-1.8638046889572546650060336776060790838497596448733E-79
PP 37 g=60 W=1 e=-24 -3.0000000000000000000000000000000000000000000000000 
2.7957070334358819975090505164091186257746394673100E-79
PP 37 g=60 W=1 e=0 -1.0000000000000000000000000000000000000000000000000 
9.3190234447862733250301683880303954192487982243665E-80
PP 38 g=60 W=1 e=-600 1.0000000000000000000000000000000000000000000000000 
-3.0485634887327031343867745449873071699992613784667E-79
PP 38 g=60 W=1 e=-576 -1.0000000000000000000000000000000000000000000000000 
3.0485634887327031343867745449873071699992613784667E-79
PP 38 g=60 W=1 e=-552 -1.0000000000000000000000000000000000000000000000000 
3.0485634887327031343867745449873071699992613784667E-79
PP 38 g=60 W=1 e=-528 1.0000000000000000000000000000000000000000000000000 
-3.0485634887327031343867745449873071699992613784667E-79
PP 38 g=60 W=1 e=-504 3.0000000000000000000000000000000000000000000000000 
-9.1456904661981094031603236349619215099977841354001E-79
PP 38 g=60 W=1 e=-480 2.0000000000000000000000000000000000000000000000000 
-6.0971269774654062687735490899746143399985227569334E-79
PP 38 g=60 W=1 e=-456 -3.0000000000000000000000000000000000000000000000000 
9.1456904661981094031603236349619215099977841354001E-79
PP 38 g=60 W=1 e=-432 -8.0000000000000000000000000000000000000000000000000 
2.4388507909861625075094196359898457359994091027734E-78
PP 38 g=60 W=1 e=-408 10.000000000000000000000000000000000000000000000000 
-3.0485634887327031343867745449873071699992613784667E-78
PP 38 g=60 W=1 e=-384 12.000000000000000000000000000000000000000000000000 
-3.6582761864792437612641294539847686039991136541601E-78
PP 38 g=60 W=1 e=-360 -2.0000000000000000000000000000000000000000000000000 
6.0971269774654062687735490899746143399985227569334E-79
PP 38 g=60 W=1 e=-336 -8.0000000000000000000000000000000000000000000000000 
2.4388507909861625075094196359898457359994091027734E-78
PP 38 g=60 W=1 e=-312 -5.0000000000000000000000000000000000000000000000000 
1.5242817443663515671933872724936535849996306892334E-78
PP 38 g=60 W=1 e=-288 17.000000000000000000000000000000000000000000000000 
-5.1825579308455953284575167264784221889987443433934E-78
PP 38 g=60 W=1 e=-264 26.000000000000000000000000000000000000000000000000 
-7.9262650707050281494056138169669986419980795840135E-78
PP 38 g=60 W=1 e=-240 -16.000000000000000000000000000000000000000000000000 
4.8777015819723250150188392719796914719988182055467E-78
PP 38 g=60 W=1 e=-216 -4.0000000000000000000000000000000000000000000000000 
1.2194253954930812537547098179949228679997045513867E-78
PP 38 g=60 W=1 e=-192 22.000000000000000000000000000000000000000000000000 
-6.7068396752119468956509039989720757739983750326268E-78
PP 38 g=60 W=1 e=-168 12.000000000000000000000000000000000000000000000000 
-3.6582761864792437612641294539847686039991136541601E-78
PP 38 g=60 W=1 e=-144 17.000000000000000000000000000000000000000000000000 
-5.1825579308455953284575167264784221889987443433934E-78
PP 38 g=60 W=1 e=-120 2.0000000000000000000000000000000000000000000000000 
-6.0971269774654062687735490899746143399985227569334E-79
PP 38 g=60 W=1 e=-96 12.000000000000000000000000000000000000000000000000 
-3.6582761864792437612641294539847686039991136541601E-78
PP 38 g=60 W=1 e=-72 40.000000000000000000000000000000000000000000000000 
-1.2194253954930812537547098179949228679997045513867E-77
PP 38 g=60 W=1 e=-48 -3.0000000000000000000000000000000000000000000000000 
9.1456904661981094031603236349619215099977841354001E-79
PP 38 g=60 W=1 e=-24 15.000000000000000000000000000000000000000000000000 
-4.5728452330990547015801618174809607549988920677001E-78
PP 38 g=60 W=1 e=0 54.000000000000000000000000000000000000000000000000 
-1.6462242839156596925688582542931458717996011443720E-77
PP 39 g=60 W=1 e=-456 1.0000000000000000000000000000000000000000000000000 
-1.3568383950688873225701151500548927443076766457020E-79
PP 39 g=60 W=1 e=-432 -1.0000000000000000000000000000000000000000000000000 
1.3568383950688873225701151500548927443076766457020E-79
PP 39 g=60 W=1 e=-408 -2.0000000000000000000000000000000000000000000000000 
2.7136767901377746451402303001097854886153532914039E-79
PP 39 g=60 W=1 e=-384 3.0000000000000000000000000000000000000000000000000 
-4.0705151852066619677103454501646782329230299371059E-79
PP 39 g=60 W=1 e=-360 1.0000000000000000000000000000000000000000000000000 
-1.3568383950688873225701151500548927443076766457020E-79
PP 39 g=60 W=1 e=-336 -2.0000000000000000000000000000000000000000000000000 
2.7136767901377746451402303001097854886153532914039E-79
PP 39 g=60 W=1 e=-312 1.0000000000000000000000000000000000000000000000000 
-1.3568383950688873225701151500548927443076766457020E-79
PP 39 g=60 W=1 e=-288 -4.0000000000000000000000000000000000000000000000000 
5.4273535802755492902804606002195709772307065828079E-79
PP 39 g=60 W=1 e=-264 2.0000000000000000000000000000000000000000000000000 
-2.7136767901377746451402303001097854886153532914039E-79
PP 39 g=60 W=1 e=-240 9.0000000000000000000000000000000000000000000000000 
-1.2211545555619985903131036350494034698769089811318E-78
PP 39 g=60 W=1 e=-216 -8.0000000000000000000000000000000000000000000000000 
1.0854707160551098580560921200439141954461413165616E-78
PP 39 g=60 W=1 e=-192 -6.0000000000000000000000000000000000000000000000000 
8.1410303704133239354206909003293564658460598742118E-79
PP 39 g=60 W=1 e=-168 6.0000000000000000000000000000000000000000000000000 
-8.1410303704133239354206909003293564658460598742118E-79
PP 39 g=60 W=1 e=-144 1.0000000000000000000000000000000000000000000000000 
-1.3568383950688873225701151500548927443076766457020E-79
PP 39 g=60 W=1 e=-120 5.0000000000000000000000000000000000000000000000000 
-6.7841919753444366128505757502744637215383832285098E-79
PP 39 g=60 W=1 e=-96 -3.0000000000000000000000000000000000000000000000000 
4.0705151852066619677103454501646782329230299371059E-79
PP 39 g=60 W=1 e=-72 -11.000000000000000000000000000000000000000000000000 
1.4925222345757760548271266650603820187384443102722E-78
PP 39 g=60 W=1 e=-48 3.0000000000000000000000000000000000000000000000000 
-4.0705151852066619677103454501646782329230299371059E-79
PP 39 g=60 W=1 e=-24 11.000000000000000000000000000000000000000000000000 
-1.4925222345757760548271266650603820187384443102722E-78
PP 39 g=60 W=1 e=0 1.0000000000000000000000000000000000000000000000000 
-1.3568383950688873225701151500548927443076766457020E-79
PP 40 g=60 W=1 e=-792 1.0000000000000000000000000000000000000000000000000 
-8.1762374621189608961066461634367173865596439185640E-80
PP 40 g=60 W=1 e=-768 -1.0000000000000000000000000000000000000000000000000 
8.1762374621189608961066461634367173865596439185640E-80
PP 40 g=60 W=1 e=-744 -2.0000000000000000000000000000000000000000000000000 
1.6352474924237921792213292326873434773119287837128E-79
PP 40 g=60 W=1 e=-720 2.0000000000000000000000000000000000000000000000000 
-1.6352474924237921792213292326873434773119287837128E-79
PP 40 g=60 W=1 e=-696 5.0000000000000000000000000000000000000000000000000 
-4.0881187310594804480533230817183586932798219592820E-79
PP 40 g=60 W=1 e=-648 -6.0000000000000000000000000000000000000000000000000 
4.9057424772713765376639876980620304319357863511384E-79
PP 40 g=60 W=1 e=-624 -10.000000000000000000000000000000000000000000000000 
8.1762374621189608961066461634367173865596439185640E-79
PP 40 g=60 W=1 e=-600 15.000000000000000000000000000000000000000000000000 
-1.2264356193178441344159969245155076079839465877846E-78
PP 40 g=60 W=1 e=-576 23.000000000000000000000000000000000000000000000000 
-1.8805346162873610061045286175904449989087181012697E-78
PP 40 g=60 W=1 e=-552 -12.000000000000000000000000000000000000000000000000 
9.8114849545427530753279753961240608638715727022768E-79
PP 40 g=60 W=1 e=-528 -26.000000000000000000000000000000000000000000000000 
2.1258217401509298329877280024935465205055074188266E-78
PP 40 g=60 W=1 e=-504 5.0000000000000000000000000000000000000000000000000 
-4.0881187310594804480533230817183586932798219592820E-79
PP 40 g=60 W=1 e=-480 28.000000000000000000000000000000000000000000000000 
-2.2893464893933090509098609257622808682367002971979E-78
PP 40 g=60 W=1 e=-456 38.000000000000000000000000000000000000000000000000 
-3.1069702356052051405205255421059526068926646890543E-78
PP 40 g=60 W=1 e=-432 -28.000000000000000000000000000000000000000000000000 
2.2893464893933090509098609257622808682367002971979E-78
PP 40 g=60 W=1 e=-408 -32.000000000000000000000000000000000000000000000000 
2.6163959878780674867541267722997495636990860539405E-78
PP 40 g=60 W=1 e=-384 47.000000000000000000000000000000000000000000000000 
-3.8428316071959116211701236968152571716830326417251E-78
PP 40 g=60 W=1 e=-360 32.000000000000000000000000000000000000000000000000 
-2.6163959878780674867541267722997495636990860539405E-78
PP 40 g=60 W=1 e=-336 -10.000000000000000000000000000000000000000000000000 
8.1762374621189608961066461634367173865596439185640E-79
PP 40 g=60 W=1 e=-312 27.000000000000000000000000000000000000000000000000 
-2.2075841147721194419487944641279136943711038580123E-78
PP 40 g=60 W=1 e=-288 18.000000000000000000000000000000000000000000000000 
-1.4717227431814129612991963094186091295807359053415E-78
PP 40 g=60 W=1 e=-264 42.000000000000000000000000000000000000000000000000 
-3.4340197340899635763647913886434213023550504457969E-78
PP 40 g=60 W=1 e=-240 -4.0000000000000000000000000000000000000000000000000 
3.2704949848475843584426584653746869546238575674256E-79
PP 40 g=60 W=1 e=-216 -1.0000000000000000000000000000000000000000000000000 
8.1762374621189608961066461634367173865596439185640E-80
PP 40 g=60 W=1 e=-192 127.00000000000000000000000000000000000000000000000 
-1.0383821576891080338055440627564631080930747776576E-77
PP 40 g=60 W=1 e=-168 94.000000000000000000000000000000000000000000000000 
-7.6856632143918232423402473936305143433660652834502E-78
PP 40 g=60 W=1 e=-144 -34.000000000000000000000000000000000000000000000000 
2.7799207371204467046762596955684839114302789323118E-78
PP 40 g=60 W=1 e=-120 -26.000000000000000000000000000000000000000000000000 
2.1258217401509298329877280024935465205055074188266E-78
PP 40 g=60 W=1 e=-96 104.00000000000000000000000000000000000000000000000 
-8.5032869606037193319509120099741860820220296753065E-78
PP 40 g=60 W=1 e=-72 250.00000000000000000000000000000000000000000000000 
-2.0440593655297402240266615408591793466399109796410E-77
PP 40 g=60 W=1 e=-48 78.000000000000000000000000000000000000000000000000 
-6.3774652204527894989631840074806395615165222564799E-78
PP 40 g=60 W=1 e=-24 -14.000000000000000000000000000000000000000000000000 
1.1446732446966545254549304628811404341183501485990E-78
PP 40 g=60 W=1 e=0 94.000000000000000000000000000000000000000000000000 
-7.6856632143918232423402473936305143433660652834502E-78
